# Consolidated Fable.exe symbol database (Steam TLC, base 0x400000)
# Sources: FableMenu source (func addresses+names), RTTI dump (vtables), curated statics.
# 2350 symbols: 251 func, 2090 vtable, 9 data. Columns below.
addr	name	kind	conv	source
0129B9A8	CStateBlockFunctionSold::vftable	vtable	-	RTTI
0129B9B0	CVertexShaderConstantLayoutEmpty::vftable	vtable	-	RTTI
0129B9EC	CRenderManager2D::vftable	vtable	-	RTTI
0129BA08	CVertexBufferBase::vftable	vtable	-	RTTI
0129BA20	CVertexBufferWin32::vftable	vtable	-	RTTI
0129BA38	CFontManager::vftable	vtable	-	RTTI
0129C0E0	CMaintainedEvent::vftable	vtable	-	RTTI
0129C0EC	CJoystick::vftable	vtable	-	RTTI
0129C158	CSymbolMap::vftable	vtable	-	RTTI
0129C3E4	CGenericVar::vftable	vtable	-	RTTI
0129C400	CConsoleCommandLine::vftable	vtable	-	RTTI
0129C44C	CTBaseSingleton<CConsole>::vftable	vtable	-	RTTI
0129C4E0	CConsoleCommand<CConsole>::vftable	vtable	-	RTTI
0129C600	CConsole::vftable	vtable	-	RTTI
0129C75C	CTBaseSingleton<CCodeSectionManager>::vftable	vtable	-	RTTI
0129C764	CCodeSectionManager::vftable	vtable	-	RTTI
0129C784	CInkeyBuffer::vftable	vtable	-	RTTI
0129C790	CScratchBuffer::vftable	vtable	-	RTTI
0129C79C	CInputManager::vftable	vtable	-	RTTI
0129C7E4	CGraphicBankManager::vftable	vtable	-	RTTI
0129C800	CRenderTarget::vftable	vtable	-	RTTI
0129C808	CResourceList::vftable	vtable	-	RTTI
0129C814	CResourceBank::vftable	vtable	-	RTTI
0129C82C	CBankStateBlock::vftable	vtable	-	RTTI
0129C840	CVolume::vftable	vtable	-	RTTI
0129C848	CManagedTextureOwner::vftable	vtable	-	RTTI
0129C880	CManagedTexture::vftable	vtable	-	RTTI
0129C888	CGraphicBankStateBlock::vftable	vtable	-	RTTI
0129C89C	CGraphicInfoFrame::vftable	vtable	-	RTTI
0129C938	CGraphicDataBank::vftable	vtable	-	RTTI
0129C95C	CBaseIntelligentPointer::vftable	vtable	-	RTTI
0129C964	CHandleBasedMemoryPool::vftable	vtable	-	RTTI
0129C978	CRenderStateManager::vftable	vtable	-	RTTI
0129C980	CMeshBankManager::vftable	vtable	-	RTTI
0129C998	CSystemFont::vftable	vtable	-	RTTI
0129C9A4	CRenderManagerCore::vftable	vtable	-	RTTI
0129C9AC	CASoundBank::vftable	vtable	-	RTTI
0129C9DC	CSoundBankLH::vftable	vtable	-	RTTI
0129CA10	CAInputProcess::vftable	vtable	-	RTTI
0129CA38	CInputProcessManager::vftable	vtable	-	RTTI
0129CA6C	CAsyncLoadingMemoryPool::vftable	vtable	-	RTTI
0129CA84	CNavigatorManager::vftable	vtable	-	RTTI
0129CB54	CNavigatorFlyer::vftable	vtable	-	RTTI
0129CBBC	CANavQuadTreeNode::vftable	vtable	-	RTTI
0129CC1C	CSB::vftable	vtable	-	RTTI
0129CC34	CSBGoal::vftable	vtable	-	RTTI
0129CC4C	CSBInput::vftable	vtable	-	RTTI
0129CC64	CSBConstraint::vftable	vtable	-	RTTI
0129CC7C	CSBCAgents::vftable	vtable	-	RTTI
0129CC94	CSBIAgents::vftable	vtable	-	RTTI
0129CCB0	CSBCCorridor::vftable	vtable	-	RTTI
0129CCCC	CNavigatorAStar::vftable	vtable	-	RTTI
0129CD28	CMeshDataBankEntry::vftable	vtable	-	RTTI
0129CD78	CPhysicsMeshInfo::vftable	vtable	-	RTTI
0129CDA4	C3DMeshLODInfo::vftable	vtable	-	RTTI
0129CDD0	C3DMeshInfo::vftable	vtable	-	RTTI
0129CE50	C3DAnimationInfo::vftable	vtable	-	RTTI
0129CE7C	CMeshBankStateBlock::vftable	vtable	-	RTTI
0129CE94	CMeshDataBank::vftable	vtable	-	RTTI
0129CF04	C3DMeshStats::vftable	vtable	-	RTTI
0129CF60	CClass::vftable	vtable	-	RTTI
0129CF70	CClassFactory::vftable	vtable	-	RTTI
0129CF84	CCRCSymbolMap::vftable	vtable	-	RTTI
0129CF8C	CWADFile::vftable	vtable	-	RTTI
0129CFD0	CWADBankStateBlock::vftable	vtable	-	RTTI
0129CFF0	struct CTextureRenderer::vftable	vtable	-	RTTI
0129D08C	CTextureRenderer::vftable	vtable	-	RTTI
0129D1F8	C3DAnimationBlendState::vftable	vtable	-	RTTI
0129D274	LHA::vftable	vtable	-	RTTI
0129D288	CGameMapInterface::vftable	vtable	-	RTTI
0129D294	CBBBSoundAllocator::vftable	vtable	-	RTTI
0129D2A4	CBBBSoundPhysicalAllocator::vftable	vtable	-	RTTI
0129D2B4	CLHFileManager::vftable	vtable	-	RTTI
0129D2C4	CSoundManagerLH::vftable	vtable	-	RTTI
0129D3A4	CLipSyncDataBankEntry::vftable	vtable	-	RTTI
0129D3D4	CLipSyncDataBank::vftable	vtable	-	RTTI
0129D428	CASuspendableProcess::vftable	vtable	-	RTTI
0129D440	CSuspendableProcessMicrothread::vftable	vtable	-	RTTI
0129D490	C3DSkeletalMorphParameter::vftable	vtable	-	RTTI
0129D498	C3DSkeletalMorph::vftable	vtable	-	RTTI
0129D4A4	CNavigatorBase::vftable	vtable	-	RTTI
0129D50C	CIntelligentPointer<C3DAnimation2>::vftable	vtable	-	RTTI
0129D514	C3DAnimationStats::vftable	vtable	-	RTTI
0129D534	C3DAnimation2::vftable	vtable	-	RTTI
0129D568	CSimpleMemoryPool::vftable	vtable	-	RTTI
0129D578	CVertexStreamFormat::vftable	vtable	-	RTTI
0129D580	CShaderResource::vftable	vtable	-	RTTI
0129D58C	CPixelShaderData::vftable	vtable	-	RTTI
0129D594	CStreamingFontBankStateBlock::vftable	vtable	-	RTTI
0129D5B4	CStreamingFontDataBankEntry::vftable	vtable	-	RTTI
0129D5CC	CStreamingFontDataBank::vftable	vtable	-	RTTI
0129D620	CInputManagerDX::vftable	vtable	-	RTTI
0129D630	CShaderBankStateBlock::vftable	vtable	-	RTTI
0129D644	CShaderDataBank::vftable	vtable	-	RTTI
0129D698	CShaderBankEntry::vftable	vtable	-	RTTI
0129D6A0	CMovableResourceMemoryPool::vftable	vtable	-	RTTI
0129DA50	CVertexShaderData::vftable	vtable	-	RTTI
0129DA5C	CFontBankStateBlock::vftable	vtable	-	RTTI
0129DA70	CFontDataBankEntry::vftable	vtable	-	RTTI
0129DA84	CFontDataBank::vftable	vtable	-	RTTI
0129DADC	CMemoryAllocatorBase::vftable	vtable	-	RTTI
0129DB1C	CMemoryAllocatorVariableSize::vftable	vtable	-	RTTI
0129DB64	CMemoryAllocatorFixedSize::vftable	vtable	-	RTTI
0129DBA8	CKeyboard::vftable	vtable	-	RTTI
0129DBC4	CMouse::vftable	vtable	-	RTTI
0129DC18	CVolumeTexture::vftable	vtable	-	RTTI
0129DC24	CManagedTextureData::vftable	vtable	-	RTTI
0129DC50	CPreallocTexturePool::vftable	vtable	-	RTTI
0129DC5C	CTextureManager::vftable	vtable	-	RTTI
0129DC68	CPhysicsMesh::vftable	vtable	-	RTTI
0129DC94	CContainmentVolume::vftable	vtable	-	RTTI
0129DCD4	CNavQuadTreeNode::vftable	vtable	-	RTTI
0129DD3C	CNavBlockedQuadTreeNode::vftable	vtable	-	RTTI
0129DDA4	CNavNavigableLeafNode::vftable	vtable	-	RTTI
0129DE04	CNavSwitchableLeafNode::vftable	vtable	-	RTTI
0129DE64	CNavQuadTree::vftable	vtable	-	RTTI
0129DE70	CIPhysicsFacesSegmentBase::vftable	vtable	-	RTTI
0129DE88	CPhysicsFacesSegmentBranch::vftable	vtable	-	RTTI
0129DEA4	CPhysicsFacesSegmentLeaf::vftable	vtable	-	RTTI
0129DEBC	CSBAgents::vftable	vtable	-	RTTI
0129DEF0	C3DMesh2::vftable	vtable	-	RTTI
0129DF20	C3DMeshStripifier::vftable	vtable	-	RTTI
0129DF74	C3DClothPrimitive::vftable	vtable	-	RTTI
0129DF94	C3DPrimitive2::vftable	vtable	-	RTTI
0129DFB8	N3DPrimitive::vftable	vtable	-	RTTI
0129DFD8	CTemporaryBuffer::vftable	vtable	-	RTTI
0129DFE0	C3DAnimFileSaver::vftable	vtable	-	RTTI
0129DFF0	C3DAnimFileRootChunk::vftable	vtable	-	RTTI
0129E034	C3DAnimFile::vftable	vtable	-	RTTI
0129E060	C3DAnimFileLoader::vftable	vtable	-	RTTI
0129E080	C3DMeshFileSaver::vftable	vtable	-	RTTI
0129E090	C3DMeshFileRootChunk::vftable	vtable	-	RTTI
0129E0D0	C3DMeshFileLoader::vftable	vtable	-	RTTI
0129E0D8	C3DMeshFile::vftable	vtable	-	RTTI
0129E0E0	CMirroredTextureHighlightsChunk::vftable	vtable	-	RTTI
0129E134	C3DAnimationManager::vftable	vtable	-	RTTI
0129E13C	C3DQuadricBasedMeshOptimiser::vftable	vtable	-	RTTI
0129E144	C3DAnimFileXAllocationSizeChunk::vftable	vtable	-	RTTI
0129E194	C3DAnimFileXSequenceChunk::vftable	vtable	-	RTTI
0129E1E4	C3DAnimFileXLoader::vftable	vtable	-	RTTI
0129E1F8	C3DMeshFileXTextureIndexChunk::vftable	vtable	-	RTTI
0129E238	C3DMeshFileXMappingInfoChunk::vftable	vtable	-	RTTI
0129E278	C3DMeshFileXAnimatedPrimitiveChunk::vftable	vtable	-	RTTI
0129E2BC	C3DMeshFileXBoundingSphereChunk::vftable	vtable	-	RTTI
0129E2FC	C3DMeshFileXBoundingBoxChunk::vftable	vtable	-	RTTI
0129E33C	C3DMeshFileXVertexDataChunk::vftable	vtable	-	RTTI
0129E380	C3DMeshFileXTriangleStripChunk::vftable	vtable	-	RTTI
0129E3C0	C3DMeshFileXUVTangentChunk::vftable	vtable	-	RTTI
0129E404	C3DMeshFileXAnimatedPrimitiveBlockChunk::vftable	vtable	-	RTTI
0129E450	C3DMeshFileXLoader::vftable	vtable	-	RTTI
0129E464	CChunkedFileLoader::vftable	vtable	-	RTTI
0129E46C	CChunkedFileSaver::vftable	vtable	-	RTTI
0129E474	CChunkedFileChunk::vftable	vtable	-	RTTI
0129E4B8	CChunkedFileRawDataChunk::vftable	vtable	-	RTTI
0129E4E8	CChunkedFile::vftable	vtable	-	RTTI
0129E4F0	CChunkedFileSuperChunk::vftable	vtable	-	RTTI
0129E538	C3DMeshFileHelpersChunk::vftable	vtable	-	RTTI
0129E5B4	C3DMeshFileHelperPointChunk::vftable	vtable	-	RTTI
0129E5F4	C3DMeshFileDummyObjectChunk::vftable	vtable	-	RTTI
0129E634	C3DMeshFileConvexVolumeChunk::vftable	vtable	-	RTTI
0129E674	CActiveSoundInfo::vftable	vtable	-	RTTI
0129E67C	CSoundEmitterLH::vftable	vtable	-	RTTI
0129E684	CASoundEmitter::vftable	vtable	-	RTTI
0129E754	CASoundReceiver::vftable	vtable	-	RTTI
0129E76C	CSoundReceiverLH::vftable	vtable	-	RTTI
0129E7C0	C3DAnimFileHelpersChunk::vftable	vtable	-	RTTI
0129E7F0	C3DAnimFileTimingEventChunk::vftable	vtable	-	RTTI
0129E83C	C3DAnimFileMovementVectorChunk::vftable	vtable	-	RTTI
0129E8B8	C3DAnimFileSequenceChunk::vftable	vtable	-	RTTI
0129E904	C3DAnimFileObjectChunk::vftable	vtable	-	RTTI
0129E980	C3DAnimFileBoneMaskChunk::vftable	vtable	-	RTTI
0129E9C8	C3DAnimationBuilder::vftable	vtable	-	RTTI
0129EA08	CVertexShaderInput::vftable	vtable	-	RTTI
0129EA14	CMouseDX::vftable	vtable	-	RTTI
0129EA60	CKeyboardDX::vftable	vtable	-	RTTI
0129EA7C	CJoystickDX::vftable	vtable	-	RTTI
0129EAD4	CStaticFontBank::vftable	vtable	-	RTTI
0129EB18	C3DMeshFileSubMeshChunk::vftable	vtable	-	RTTI
0129EB54	C3DMeshFileTransformationChunk::vftable	vtable	-	RTTI
0129EB9C	C3DMeshFileBoneChunk::vftable	vtable	-	RTTI
0129EC28	C3DMeshFileSmoothingGroupsChunk::vftable	vtable	-	RTTI
0129EC6C	C3DMeshFileUniqueVerticesChunk::vftable	vtable	-	RTTI
0129ECB8	C3DMeshFileGroupChunk::vftable	vtable	-	RTTI
0129ECF8	C3DMeshFileVerticesChunk::vftable	vtable	-	RTTI
0129ED34	C3DMeshFileTrianglesChunk::vftable	vtable	-	RTTI
0129ED74	C3DMeshFilePrimitiveChunk::vftable	vtable	-	RTTI
0129EDB4	C3DMeshMaterial::vftable	vtable	-	RTTI
0129EDE0	C3DMeshFileMaterialListChunk::vftable	vtable	-	RTTI
0129EE34	C3DMeshFileMapChunk::vftable	vtable	-	RTTI
0129EE90	C3DMeshFileMaterialExtChunk::vftable	vtable	-	RTTI
0129EEE0	C3DMeshFileMaterialChunk::vftable	vtable	-	RTTI
0129EF2C	CIndexBuffer::vftable	vtable	-	RTTI
0129EF4C	C3DMeshFilePartitionChunk::vftable	vtable	-	RTTI
0129EFBC	C3DMeshFileEngineMaterialChunk::vftable	vtable	-	RTTI
0129F008	C3DMeshFileClothChunk::vftable	vtable	-	RTTI
0129F048	C3DOptimisedMeshBase::vftable	vtable	-	RTTI
0129F05C	QuadricOptimiserInternals::vftable	vtable	-	RTTI
0129F084	CLHFileCompletionCallback::vftable	vtable	-	RTTI
0129F094	CLHFile::vftable	vtable	-	RTTI
0129F0C4	CParticleSimulation::vftable	vtable	-	RTTI
0129F0D8	CParticleProgram::vftable	vtable	-	RTTI
0129F638	CDynamicObjectHeap<24,853>::vftable	vtable	-	RTTI
0129F644	CDynamicObjectHeap<156,2100>::vftable	vtable	-	RTTI
0129F650	CDynamicObjectHeap<116,529>::vftable	vtable	-	RTTI
0129FC08	NParticleEngine::vftable	vtable	-	RTTI
012A0D24	CIEngine::vftable	vtable	-	RTTI
012A0E7C	CEngineStateBlockSolid::vftable	vtable	-	RTTI
012A0E84	CEngineStateBlockSolid2X::vftable	vtable	-	RTTI
012A0E8C	CEngineStateBlockAlpha::vftable	vtable	-	RTTI
012A0E94	CEngineStateBlockAlpha2X::vftable	vtable	-	RTTI
012A0E9C	CEngineStateBlockAdditiveAlpha::vftable	vtable	-	RTTI
012A0EA4	CEngineStateBlockAddSmoothAlpha::vftable	vtable	-	RTTI
012A0EAC	CEngineStateBlockAlpha2XTFactor::vftable	vtable	-	RTTI
012A0EB4	CEngineStateBlockDiffuseOnly::vftable	vtable	-	RTTI
012A0EBC	CEngineStateBlockDiffuse2X::vftable	vtable	-	RTTI
012A0EC4	CEngineStateBlockDiffuseEnv2X::vftable	vtable	-	RTTI
012A0ECC	CEngineStateBlocks::vftable	vtable	-	RTTI
012A0F04	CEngineLayerRenderer::vftable	vtable	-	RTTI
012A0F30	CEngine::vftable	vtable	-	RTTI
012A116C	CCompositeSurfaceCache::vftable	vtable	-	RTTI
012A1200	CEngineSurfaceCompositionManager::vftable	vtable	-	RTTI
012A124C	CEnginePrimitiveOcclusionManager::vftable	vtable	-	RTTI
012A1284	CEnginePrimitiveOcclusionInfo::vftable	vtable	-	RTTI
012A12A4	CEngineCamera::vftable	vtable	-	RTTI
012A12E8	CEngineSceneEnumerator::vftable	vtable	-	RTTI
012A12F4	CEngineSceneEnumeratorResetVisibilityRatio::vftable	vtable	-	RTTI
012A1300	CEnginePrimitiveRendererSharedData::vftable	vtable	-	RTTI
012A1308	CEnginePrimitiveOcclusionGroupManager::vftable	vtable	-	RTTI
012A1348	CEnginePrimitiveRenderer::vftable	vtable	-	RTTI
012A1A04	CEngineInternalAttachedPrimitive::vftable	vtable	-	RTTI
012A1A78	CEnginePrimitiveAttachmentManager::vftable	vtable	-	RTTI
012A1AB8	CEngineInternalAttachedPrimitiveInfo::vftable	vtable	-	RTTI
012A1AF8	CAsyncLoadingProcessCallback::vftable	vtable	-	RTTI
012A1B34	CEngineResourceManager::vftable	vtable	-	RTTI
012A1EE4	CStaticMapBankFile::vftable	vtable	-	RTTI
012A1F3C	CStaticMapBankStateBlock::vftable	vtable	-	RTTI
012A1F50	CEngineWorldMap::vftable	vtable	-	RTTI
012A20E4	CDynamicObjectHeap<12,16>::vftable	vtable	-	RTTI
012A20F0	CDynamicObjectHeap<72,16>::vftable	vtable	-	RTTI
012A20FC	CDynamicObjectHeap<56,16>::vftable	vtable	-	RTTI
012A2108	CShaderLight::vftable	vtable	-	RTTI
012A2114	CShaderPointLight::vftable	vtable	-	RTTI
012A2120	struct CEngineLightingManager::vftable	vtable	-	RTTI
012A212C	CEngineInternalPrimitiveLight::vftable	vtable	-	RTTI
012A21A4	CEngineInternalPrimitiveShadowedSpotLight::vftable	vtable	-	RTTI
012A221C	CShaderDirectionalLight::vftable	vtable	-	RTTI
012A223C	CEngineLightingManager::vftable	vtable	-	RTTI
012A22D0	CEnginePrimitiveManager2DParticleGroup::vftable	vtable	-	RTTI
012A2308	CEnginePrimitiveRenderer2D::vftable	vtable	-	RTTI
012A2374	CEngineShadowRenderer::vftable	vtable	-	RTTI
012A2424	CEngineWeatherSettings::vftable	vtable	-	RTTI
012A2434	CEngineWeatherRenderer::vftable	vtable	-	RTTI
012A2544	CEngineComponent::vftable	vtable	-	RTTI
012A2588	CEngineLocalDetailGenerator::vftable	vtable	-	RTTI
012A25CC	CEngineScreenEffectColourFilter::vftable	vtable	-	RTTI
012A2658	CEngineScreenEffectRadialBlurRenderer::vftable	vtable	-	RTTI
012A27CC	CEngineScreenEffectGlowRenderer::vftable	vtable	-	RTTI
012A293C	CEngineSkyRenderer::vftable	vtable	-	RTTI
012A2B1C	CLandscapeGPUUpdateQueue::vftable	vtable	-	RTTI
012A2B24	CLandscapeTesselatorBase::vftable	vtable	-	RTTI
012A2B3C	CLandscapePatchTesselator::vftable	vtable	-	RTTI
012A2B54	CEngineLandscapeRenderer::vftable	vtable	-	RTTI
012A3310	CTriangleStripifierBase::vftable	vtable	-	RTTI
012A331C	CTriangleStripifier2::vftable	vtable	-	RTTI
012A3334	CWaterPatchTesselatorBase<CTVertexWaterBackground>::vftable	vtable	-	RTTI
012A334C	CWaterPatchTesselatorBase<CTVertexSeaBackground>::vftable	vtable	-	RTTI
012A3364	CEngineWaterRenderer::vftable	vtable	-	RTTI
012A38E0	CParticleContext::vftable	vtable	-	RTTI
012A38FC	CEngineSimulationBase::vftable	vtable	-	RTTI
012A3924	CEngineClothSimulationMeshBase::vftable	vtable	-	RTTI
012A394C	CEngineSimulationManager::vftable	vtable	-	RTTI
012A398C	CEnginePrimitiveSimulationInfo::vftable	vtable	-	RTTI
012A3998	CEngineClothSimulationStaticMesh::vftable	vtable	-	RTTI
012A39C0	CEngineClothSimulationAnimatedMesh::vftable	vtable	-	RTTI
012A39EC	CEngineClothSimulation2DAnimatedMesh::vftable	vtable	-	RTTI
012A3A28	CEngineSubPrimitiveRenderer::vftable	vtable	-	RTTI
012A3A94	CEngineScreenEffectDisplacementRenderer::vftable	vtable	-	RTTI
012A3B6C	CEngineScreenEffectOutlineGlow::vftable	vtable	-	RTTI
012A3BD0	CEnginePrimitiveRenderUtil::vftable	vtable	-	RTTI
012A3BFC	CEngineBillboardGenerator::vftable	vtable	-	RTTI
012A3C68	CEngineEnvironment::vftable	vtable	-	RTTI
012A3CD0	CEngineOcclusionManager::vftable	vtable	-	RTTI
012A3D14	CEnginePrimitiveTypeInfo::vftable	vtable	-	RTTI
012A3D60	CEnginePersistentPrimitiveBase::vftable	vtable	-	RTTI
012A3D7C	CEngineInternalPrimitiveBase::vftable	vtable	-	RTTI
012A3E14	CEnginePrimitiveManagerOcclusionBase::vftable	vtable	-	RTTI
012A3E58	CEngineSceneGrid::vftable	vtable	-	RTTI
012A3E60	CEngineSceneMap::vftable	vtable	-	RTTI
012A3E68	CEngineScene::vftable	vtable	-	RTTI
012A3E7C	CEngineSubPrimitiveBase::vftable	vtable	-	RTTI
012A3E84	CEngineSubPrimitiveBoundingBox::vftable	vtable	-	RTTI
012A3E8C	CEngineSubPrimitiveMeshBase::vftable	vtable	-	RTTI
012A3E94	CEngineSubPrimitiveRepeatedStaticMesh::vftable	vtable	-	RTTI
012A3E9C	CEnginePrimitiveManagerRepeatedStaticMeshes::vftable	vtable	-	RTTI
012A3ED4	CEngineInternalPrimitiveOcclusionBase::vftable	vtable	-	RTTI
012A3F4C	CEngineInternalPrimitiveRepeatedStaticMesh::vftable	vtable	-	RTTI
012A41C8	CEngineSubPrimitiveStaticMesh::vftable	vtable	-	RTTI
012A41D4	CEngineInternalPrimitiveMeshBase::vftable	vtable	-	RTTI
012A425C	CEngineInternalPrimitiveStaticMesh::vftable	vtable	-	RTTI
012A42E4	CEngineInternalPrimitive2DStaticMesh::vftable	vtable	-	RTTI
012A4374	CEngineInternalPrimitiveStaticMeshFromFile::vftable	vtable	-	RTTI
012A50DC	CEnginePrimitiveManagerStaticMeshesBase::vftable	vtable	-	RTTI
012A5114	CEnginePrimitiveManagerStaticMeshes::vftable	vtable	-	RTTI
012A5160	CEnginePrimitiveManager2DStaticMeshes::vftable	vtable	-	RTTI
012A51B4	CEngineInternalPrimitiveMorphedStaticMesh::vftable	vtable	-	RTTI
012A524C	CEngineInternalPrimitiveRepeatedZSprite::vftable	vtable	-	RTTI
012A5314	CEnginePrimitiveManagerRepeatedZSprites::vftable	vtable	-	RTTI
012A534C	CEngineScenePrimitiveStatsEnumerator::vftable	vtable	-	RTTI
012A5364	CEngineInternalPrimitiveOcclusionGroup::vftable	vtable	-	RTTI
012A53E8	CEnginePrimitiveManager::vftable	vtable	-	RTTI
012A5430	CEngineSubPrimitiveSprite::vftable	vtable	-	RTTI
012A5438	CEngineSubPrimitive2DSprite::vftable	vtable	-	RTTI
012A5444	CEngineInternalPrimitiveSprite::vftable	vtable	-	RTTI
012A54BC	CEngineInternalPrimitive2DSprite::vftable	vtable	-	RTTI
012A5534	CEngineInternalPrimitive2DClockSprite::vftable	vtable	-	RTTI
012A55AC	CEngineSubPrimitive2DClockSprite::vftable	vtable	-	RTTI
012A55B4	CEnginePrimitiveManagerSprites::vftable	vtable	-	RTTI
012A5664	CEnginePrimitiveManager2DSprites::vftable	vtable	-	RTTI
012A56B0	CParticleSimulationRenderData::vftable	vtable	-	RTTI
012A56BC	CEngineParticleSimulationRenderData::vftable	vtable	-	RTTI
012A56EC	CEngineClothRenderer::vftable	vtable	-	RTTI
012A5704	CEngineSubPrimitiveWeatherMask::vftable	vtable	-	RTTI
012A570C	CEngineInternalPrimitiveWeatherMask::vftable	vtable	-	RTTI
012A5780	CEnginePrimitiveManagerWeatherMask::vftable	vtable	-	RTTI
012A57C4	CEngineInternalPrimitiveParticleDecal::vftable	vtable	-	RTTI
012A5998	CEnginePrimitiveManagerParticleDecalGroup::vftable	vtable	-	RTTI
012A59D4	CEngineInternalPrimitiveParticleGroup::vftable	vtable	-	RTTI
012A5A54	CEngineInternalPrimitiveParticleDecalGroup::vftable	vtable	-	RTTI
012A5ADC	CEngineSubPrimitiveDecal::vftable	vtable	-	RTTI
012A5AE4	CEngineInternalPrimitiveDecal::vftable	vtable	-	RTTI
012A5B6C	CEnginePrimitiveManagerDecal::vftable	vtable	-	RTTI
012A5BB0	CEngineSubPrimitiveParticleGroup::vftable	vtable	-	RTTI
012A5BB8	CEnginePrimitiveManagerParticleGroup::vftable	vtable	-	RTTI
012A5BFC	CEngineInternalPrimitiveParticleSpriteTrailGroup::vftable	vtable	-	RTTI
012A5D94	CEnginePrimitiveManagerParticleSpriteTrailGroup::vftable	vtable	-	RTTI
012A5DDC	CEngineInternalPrimitiveParticleSprite::vftable	vtable	-	RTTI
012A5E54	CEngineInternalPrimitiveParticleSpriteGroup::vftable	vtable	-	RTTI
012A6140	CEnginePrimitiveManagerParticleSpriteGroup::vftable	vtable	-	RTTI
012A6184	CEngineInternalPrimitiveParticleMesh::vftable	vtable	-	RTTI
012A61FC	CEngineInternalPrimitiveParticleMeshGroup::vftable	vtable	-	RTTI
012A63B8	CEnginePrimitiveManagerParticleMeshGroup::vftable	vtable	-	RTTI
012A63FC	CEngineInternalPrimitiveParticleLine::vftable	vtable	-	RTTI
012A6474	CEngineInternalPrimitiveParticleLineGroup::vftable	vtable	-	RTTI
012A6590	CEnginePrimitiveManagerParticleLineGroup::vftable	vtable	-	RTTI
012A65D4	CEnginePrimitiveChangerManager::vftable	vtable	-	RTTI
012A662C	CEngineInternalPrimitiveChanger::vftable	vtable	-	RTTI
012A66AC	CEnginePrimitiveGroupManager::vftable	vtable	-	RTTI
012A66E4	CEngineInternalPrimitiveGroup::vftable	vtable	-	RTTI
012A676C	CEngineInternalPrimitiveText::vftable	vtable	-	RTTI
012A67E4	CEngineInternalPrimitive2DText::vftable	vtable	-	RTTI
012A6858	CEngineSubPrimitiveText::vftable	vtable	-	RTTI
012A68B0	CEnginePrimitiveManagerText::vftable	vtable	-	RTTI
012A68F4	CEngineInternalPrimitiveLine::vftable	vtable	-	RTTI
012A6990	CEnginePrimitiveManagerLines::vftable	vtable	-	RTTI
012A69D4	CEngineSubPrimitiveSpriteTrail::vftable	vtable	-	RTTI
012A69DC	CEngineDynamic3DResourceManager<CEngineDynamic3DResource<CVertexBufferWin32,3>>::vftable	vtable	-	RTTI
012A69EC	CEngineVertexBufferPool::vftable	vtable	-	RTTI
012A6A10	CEnginePrimitiveManagerSpriteTrails::vftable	vtable	-	RTTI
012A6A4C	CEngineInternalPrimitiveSpriteTrail::vftable	vtable	-	RTTI
012A6AD0	CEngineSubPrimitiveWeaponTrail::vftable	vtable	-	RTTI
012A6AEC	CEnginePrimitiveManagerWeaponTrails::vftable	vtable	-	RTTI
012A6B24	CEngineInternalPrimitiveWeaponTrail::vftable	vtable	-	RTTI
012A6BA4	CEngineInternalPrimitiveFlareSprite::vftable	vtable	-	RTTI
012A6C18	CEnginePrimitiveManagerFlareSprites::vftable	vtable	-	RTTI
012A6C5C	CEngineSubPrimitiveAnimatedMesh::vftable	vtable	-	RTTI
012A78DC	CEnginePrimitiveManagerAnimatedMeshesBase::vftable	vtable	-	RTTI
012A7914	CEnginePrimitiveManagerAnimatedMeshes::vftable	vtable	-	RTTI
012A7964	CEnginePrimitiveManager2DAnimatedMeshes::vftable	vtable	-	RTTI
012A79B4	CEngineInternalPrimitiveAnimatedMesh::vftable	vtable	-	RTTI
012A7A44	CEngineInternalPrimitive2DAnimatedMesh::vftable	vtable	-	RTTI
012A7ADC	CEngineInternalPrimitive2DMorphedAnimatedMesh::vftable	vtable	-	RTTI
012A7B74	CEngineInternalPrimitiveAnimatedMeshFromFile::vftable	vtable	-	RTTI
012A7C04	CEngineInternalPrimitiveMorphedAnimatedMesh::vftable	vtable	-	RTTI
012A7CA8	CEngineLandscapeMemoryManager::vftable	vtable	-	RTTI
012A7CC8	CEngineVSConstantLayoutParticles::vftable	vtable	-	RTTI
012A7CE4	CEngineVSConstantLayoutRepeatedMesh::vftable	vtable	-	RTTI
012A7D04	CEngineVSConstantLayoutLightsBones::vftable	vtable	-	RTTI
012A7D24	CEngineVSConstantLayoutLights::vftable	vtable	-	RTTI
012A7D40	CEngineVSConstantLayoutBasic::vftable	vtable	-	RTTI
012A7D6C	CEngineLandscapeMap::vftable	vtable	-	RTTI
012A7D94	CLocalDetailObjectCollectionType::vftable	vtable	-	RTTI
012A7DB0	CLocalDetailPrimitiveBase::vftable	vtable	-	RTTI
012A7DF0	CLocalDetailCacheMap::vftable	vtable	-	RTTI
012A7E04	CLocalDetailPrimitiveMesh::vftable	vtable	-	RTTI
012A7E3C	CEngineInternalPrimitive2DParticleGroup::vftable	vtable	-	RTTI
012A7ED0	CEngineSubPrimitive2DViewport::vftable	vtable	-	RTTI
012A7ED8	CEnginePrimitive2DViewportManager::vftable	vtable	-	RTTI
012A7F14	CEngineInternalPrimitive2DViewport::vftable	vtable	-	RTTI
012A7FB8	CEngineLandscapeMeshBuilder::vftable	vtable	-	RTTI
